session_id,station_id,location_type,user_id,start_time,end_time,duration_hours,energy_kwh,charger_kw,start_hour,day_of_week,day_of_week_num,is_weekend,month,date,season
S0000150,STN_001,Downtown,U00730,2023-01-02 06:32:00,2023-01-02 08:07:06.308102,1.59,4.58,7,6,Monday,0,False,1,2023-01-02,Winter
S0000257,STN_018,Downtown,U01198,2023-01-02 06:48:00,2023-01-02 08:28:10.137162,1.67,105.18,150,6,Monday,0,False,1,2023-01-02,Winter
S0000195,STN_008,Residential,U01205,2023-01-02 07:03:00,2023-01-02 12:51:50.552562,1.81,57.27,22,7,Monday,0,False,1,2023-01-02,Winter
S0000148,STN_001,Downtown,U00013,2023-01-02 07:14:00,2023-01-02 08:44:20.510051,1.51,120.0,150,7,Monday,0,False,1,2023-01-02,Winter
S0000178,STN_005,Office_Park,U02843,2023-01-02 07:16:00,2023-01-02 09:12:48.833491,1.95,17.39,22,7,Monday,0,False,1,2023-01-02,Winter
S0000263,STN_019,Highway_Rest_Stop,U03971,2023-01-02 07:24:00,2023-01-02 09:36:32.160345,2.21,120.0,150,7,Monday,0,False,1,2023-01-02,Winter
S0000249,STN_017,Office_Park,U02157,2023-01-02 07:26:00,2023-01-02 10:33:06.723819,3.12,16.05,11,7,Monday,0,False,1,2023-01-02,Winter
S0000294,STN_024,Highway_Rest_Stop,U02356,2023-01-02 07:29:00,2023-01-02 11:15:20.895473,3.77,120.0,150,7,Monday,0,False,1,2023-01-02,Winter
S0000242,STN_017,Office_Park,U03150,2023-01-02 07:45:00,2023-01-02 10:39:19.383976,2.91,10.76,7,7,Monday,0,False,1,2023-01-02,Winter
S0000250,STN_017,Office_Park,U00095,2023-01-02 07:45:00,2023-01-02 08:56:11.683058,1.19,8.76,11,7,Monday,0,False,1,2023-01-02,Winter
S0000212,STN_011,Office_Park,U03406,2023-01-02 07:47:00,2023-01-02 10:48:34.125626,3.03,120.0,150,7,Monday,0,False,1,2023-01-02,Winter
S0000268,STN_020,Office_Park,U02151,2023-01-02 08:03:00,2023-01-02 11:31:43.913027,3.48,138.76,11,8,Monday,0,False,1,2023-01-02,Winter
S0000175,STN_005,Office_Park,U03783,2023-01-02 08:06:00,2023-01-02 09:41:16.508708,1.59,106.3,150,8,Monday,0,False,1,2023-01-02,Winter
S0000286,STN_024,Highway_Rest_Stop,U00621,2023-01-02 08:07:00,2023-01-02 10:46:25.966293,2.66,38.3,22,8,Monday,0,False,1,2023-01-02,Winter
S0000153,STN_001,Downtown,U00287,2023-01-02 08:07:00,2023-01-02 10:11:07.658481,2.07,14.88,11,8,Monday,0,False,1,2023-01-02,Winter
S0000156,STN_001,Downtown,U03727,2023-01-02 08:09:00,2023-01-02 10:34:35.991516,2.43,10.01,11,8,Monday,0,False,1,2023-01-02,Winter
S0000246,STN_017,Office_Park,U00727,2023-01-02 08:26:00,2023-01-02 09:43:49.989840,1.3,4.82,7,8,Monday,0,False,1,2023-01-02,Winter
S0000172,STN_004,Office_Park,U01611,2023-01-02 08:29:00,2023-01-02 10:25:13.305631,1.94,10.06,11,8,Monday,0,False,1,2023-01-02,Winter
S0000258,STN_019,Highway_Rest_Stop,U03531,2023-01-02 08:40:00,2023-01-02 10:31:16.460560,1.85,34.56,22,8,Monday,0,False,1,2023-01-02,Winter
S0000270,STN_021,Office_Park,U01012,2023-01-02 08:43:00,2023-01-02 12:37:38.706896,3.91,59.28,22,8,Monday,0,False,1,2023-01-02,Winter
S0000269,STN_020,Office_Park,U00424,2023-01-02 08:45:00,2023-01-02 10:33:12.911945,1.8,73.88,50,8,Monday,0,False,1,2023-01-02,Winter
S0000174,STN_005,Office_Park,U02420,2023-01-02 08:47:00,2023-01-02 13:07:11.524939,4.34,22.38,7,8,Monday,0,False,1,2023-01-02,Winter
S0000267,STN_020,Office_Park,U02092,2023-01-02 08:55:00,2023-01-02 12:30:37.954729,3.59,83.35,50,8,Monday,0,False,1,2023-01-02,Winter
S0000293,STN_024,Highway_Rest_Stop,U01340,2023-01-02 09:04:00,2023-01-02 10:59:46.217512,1.93,17.21,11,9,Monday,0,False,1,2023-01-02,Winter
S0000190,STN_007,Downtown,U00735,2023-01-02 09:08:00,2023-01-02 10:26:03.492205,1.3,7.82,11,9,Monday,0,False,1,2023-01-02,Winter
S0000205,STN_009,Mall,U01535,2023-01-02 09:23:00,2023-01-02 10:05:53.595386,0.71,4.99,11,9,Monday,0,False,1,2023-01-02,Winter
S0000274,STN_021,Office_Park,U02402,2023-01-02 09:24:00,2023-01-02 11:13:27.501423,1.82,14.93,11,9,Monday,0,False,1,2023-01-02,Winter
S0000218,STN_012,Highway_Rest_Stop,U02297,2023-01-02 09:27:00,2023-01-02 11:37:20.074955,2.17,6.38,7,9,Monday,0,False,1,2023-01-02,Winter
S0000297,STN_024,Highway_Rest_Stop,U01607,2023-01-02 09:34:00,2023-01-02 11:14:01.985930,1.67,108.46,150,9,Monday,0,False,1,2023-01-02,Winter
S0000217,STN_012,Highway_Rest_Stop,U02325,2023-01-02 09:40:00,2023-01-02 11:27:52.647160,1.8,14.64,22,9,Monday,0,False,1,2023-01-02,Winter
S0000299,STN_024,Highway_Rest_Stop,U00626,2023-01-02 09:45:00,2023-01-02 10:19:31.730586,0.58,51.8,150,9,Monday,0,False,1,2023-01-02,Winter
S0000164,STN_004,Office_Park,U03005,2023-01-02 09:56:00,2023-01-02 14:15:45.121672,4.33,120.0,50,9,Monday,0,False,1,2023-01-02,Winter
S0000151,STN_001,Downtown,U01491,2023-01-02 09:57:00,2023-01-02 13:36:58.700355,3.67,120.0,150,9,Monday,0,False,1,2023-01-02,Winter
S0000177,STN_005,Office_Park,U00998,2023-01-02 09:58:00,2023-01-02 12:04:32.685379,2.11,11.0,7,9,Monday,0,False,1,2023-01-02,Winter
S0000184,STN_006,Highway_Rest_Stop,U00907,2023-01-02 10:09:00,2023-01-02 12:24:02.353123,2.25,5.93,7,10,Monday,0,False,1,2023-01-02,Winter
S0000165,STN_004,Office_Park,U03063,2023-01-02 10:14:00,2023-01-02 11:13:14.828247,0.99,3.37,7,10,Monday,0,False,1,2023-01-02,Winter
S0000288,STN_024,Highway_Rest_Stop,U01741,2023-01-02 10:40:00,2023-01-02 11:37:58.638289,0.97,5.89,11,10,Monday,0,False,1,2023-01-02,Winter
S0000280,STN_023,Downtown,U00412,2023-01-02 10:42:00,2023-01-02 12:41:00.519476,1.98,26.87,22,10,Monday,0,False,1,2023-01-02,Winter
S0000214,STN_011,Office_Park,U02552,2023-01-02 11:06:00,2023-01-02 13:44:02.956251,2.63,18.32,11,11,Monday,0,False,1,2023-01-02,Winter
S0000283,STN_023,Downtown,U03304,2023-01-02 11:08:00,2023-01-02 12:07:32.706867,0.99,120.0,150,11,Monday,0,False,1,2023-01-02,Winter
S0000261,STN_019,Highway_Rest_Stop,U02964,2023-01-02 11:11:00,2023-01-02 12:11:32.557294,1.01,6.55,11,11,Monday,0,False,1,2023-01-02,Winter
S0000253,STN_018,Downtown,U01727,2023-01-02 11:24:00,2023-01-02 13:06:39.274237,1.71,30.84,22,11,Monday,0,False,1,2023-01-02,Winter
S0000154,STN_001,Downtown,U03358,2023-01-02 11:27:00,2023-01-02 13:37:03.320433,2.17,21.15,22,11,Monday,0,False,1,2023-01-02,Winter
S0000271,STN_021,Office_Park,U00032,2023-01-02 11:31:00,2023-01-02 12:13:41.588544,0.71,29.54,50,11,Monday,0,False,1,2023-01-02,Winter
S0000201,STN_009,Mall,U01881,2023-01-02 11:37:00,2023-01-02 13:32:09.084713,1.92,13.56,11,11,Monday,0,False,1,2023-01-02,Winter
S0000272,STN_021,Office_Park,UNKNOWN,2023-01-02 11:43:00,2023-01-02 13:41:05.899341,1.97,120.0,150,11,Monday,0,False,1,2023-01-02,Winter
S0000188,STN_007,Downtown,U00649,2023-01-02 11:45:00,2023-01-02 14:30:24.401280,2.76,8.46,7,11,Monday,0,False,1,2023-01-02,Winter
S0000215,STN_011,Office_Park,U00511,2023-01-02 11:58:00,2023-01-02 12:58:07.744085,1.0,5.9,11,11,Monday,0,False,1,2023-01-02,Winter
S0000176,STN_005,Office_Park,U01159,2023-01-02 12:09:00,2023-01-02 16:10:13.823819,4.02,72.22,22,12,Monday,0,False,1,2023-01-02,Winter
S0000161,STN_002,Residential,U02456,2023-01-02 12:27:00,2023-01-02 13:52:21.932054,1.42,18.35,22,12,Monday,0,False,1,2023-01-02,Winter
S0000273,STN_021,Office_Park,U02389,2023-01-02 12:38:00,2023-01-02 17:59:36.166824,5.36,120.0,150,12,Monday,0,False,1,2023-01-02,Winter
S0000200,STN_008,Residential,U01839,2023-01-02 12:55:00,2023-01-02 13:17:16.305671,0.37,1.06,7,12,Monday,0,False,1,2023-01-02,Winter
S0000181,STN_006,Highway_Rest_Stop,U01579,2023-01-02 12:59:00,2023-01-02 13:47:27.941559,0.81,22.55,50,12,Monday,0,False,1,2023-01-02,Winter
S0000155,STN_001,Downtown,U03357,2023-01-02 12:59:00,2023-01-02 15:16:33.730561,2.29,29.48,22,12,Monday,0,False,1,2023-01-02,Winter
S0000243,STN_017,Office_Park,U01530,2023-01-02 13:28:00,2023-01-02 15:41:08.113539,2.22,12.31,11,13,Monday,0,False,1,2023-01-02,Winter
S0000221,STN_012,Highway_Rest_Stop,U00535,2023-01-02 13:39:00,2023-01-02 22:55:00.786782,7.1499999999999995,115.09,22,13,Monday,0,False,1,2023-01-02,Winter
S0000251,STN_018,Downtown,U03082,2023-01-02 13:52:00,2023-01-02 14:53:28.711439,1.02,39.65,50,13,Monday,0,False,1,2023-01-02,Winter
S0000278,STN_023,Downtown,U03196,2023-01-02 13:53:00,2023-01-02 14:44:40.296844,1.82,14.01,22,13,Monday,0,False,1,2023-01-02,Winter
S0000173,STN_005,Office_Park,U01818,2023-01-02 13:54:00,2023-01-02 15:08:16.276596,1.24,4.49,7,13,Monday,0,False,1,2023-01-02,Winter
S0000169,STN_004,Office_Park,U02157,2023-01-02 13:58:00,2023-01-02 16:01:28.284303,2.06,16.37,22,13,Monday,0,False,1,2023-01-02,Winter
S0000252,STN_018,Downtown,U00513,2023-01-02 13:59:00,2023-01-02 18:30:33.317159,4.53,114.77,50,13,Monday,0,False,1,2023-01-02,Winter
S0000255,STN_018,Downtown,U00238,2023-01-02 14:11:00,2023-01-02 15:21:47.490482,1.18,97.59,150,14,Monday,0,False,1,2023-01-02,Winter
S0000254,STN_018,Downtown,U00895,2023-01-02 14:20:00,2023-01-02 15:27:31.105433,1.13,5.38,11,14,Monday,0,False,1,2023-01-02,Winter
S0000207,STN_009,Mall,U02003,2023-01-02 14:20:00,2023-01-02 16:06:49.689875,1.78,5.4,7,14,Monday,0,False,1,2023-01-02,Winter
S0000170,STN_004,Office_Park,U00706,2023-01-02 14:24:00,2023-01-02 16:13:14.148806,1.82,22.91,22,14,Monday,0,False,1,2023-01-02,Winter
S0000168,STN_004,Office_Park,U02872,2023-01-02 14:36:00,2023-01-02 16:27:43.097959,1.86,17.455,22,14,Monday,0,False,1,2023-01-02,Winter
S0000298,STN_024,Highway_Rest_Stop,U01159,2023-01-02 14:37:00,2023-01-02 16:59:34.064999,2.38,29.07,22,14,Monday,0,False,1,2023-01-02,Winter
S0000196,STN_008,Residential,U00419,2023-01-02 14:40:00,2023-01-02 19:06:28.746284,4.44,14.1,7,14,Monday,0,False,1,2023-01-02,Winter
S0000277,STN_023,Downtown,U02939,2023-01-02 14:49:00,2023-01-02 15:31:33.377252,0.71,25.64,50,14,Monday,0,False,1,2023-01-02,Winter
S0000244,STN_017,Office_Park,U01691,2023-01-02 15:07:00,2023-01-02 16:22:15.020620,1.25,10.62,22,15,Monday,0,False,1,2023-01-02,Winter
S0000266,STN_020,Office_Park,U01571,2023-01-02 15:09:00,2023-01-02 17:01:25.450850,1.87,42.67,50,15,Monday,0,False,1,2023-01-02,Winter
S0000213,STN_011,Office_Park,U00470,2023-01-02 15:11:00,2023-01-02 16:12:15.624788,1.02,27.43,50,15,Monday,0,False,1,2023-01-02,Winter
S0000275,STN_021,Office_Park,U00998,2023-01-02 15:22:00,2023-01-02 16:03:54.571523,0.7,17.49,50,15,Monday,0,False,1,2023-01-02,Winter
S0000210,STN_010,Downtown,U00604,2023-01-02 15:40:00,2023-01-02 17:55:59.253938,2.27,11.45,7,15,Monday,0,False,1,2023-01-02,Winter
S0000264,STN_020,Office_Park,U03719,2023-01-02 15:43:00,2023-01-02 17:37:36.384940,1.91,120.0,150,15,Monday,0,False,1,2023-01-02,Winter
S0000203,STN_009,Mall,U01759,2023-01-02 15:51:00,2023-01-02 16:50:57.211586,1.0,6.09,11,15,Monday,0,False,1,2023-01-02,Winter
S0000238,STN_016,Residential,U02869,2023-01-02 15:58:00,2023-01-02 20:29:34.015706,4.53,120.0,50,15,Monday,0,False,1,2023-01-02,Winter
S0000289,STN_024,Highway_Rest_Stop,U03084,2023-01-02 16:05:00,2023-01-02 19:06:12.210311,3.02,23.97,11,16,Monday,0,False,1,2023-01-02,Winter
S0000295,STN_024,Highway_Rest_Stop,U02585,2023-01-02 16:10:00,2023-01-02 19:31:04.207069,3.35,8.22,7,16,Monday,0,False,1,2023-01-02,Winter
S0000240,STN_016,Residential,U01207,2023-01-02 16:25:00,2023-01-02 18:07:05.178571,1.7,56.62,50,16,Monday,0,False,1,2023-01-02,Winter
S0000180,STN_005,Office_Park,U00096,2023-01-02 16:30:00,2023-01-02 19:26:08.661894,2.94,54.64,22,16,Monday,0,False,1,2023-01-02,Winter
S0000179,STN_005,Office_Park,U00975,2023-01-02 16:49:00,2023-01-02 19:30:47.325197,2.7,18.57,11,16,Monday,0,False,1,2023-01-02,Winter
S0000211,STN_010,Downtown,U02271,2023-01-02 16:51:00,2023-01-02 17:23:39.074736,0.54,2.11,11,16,Monday,0,False,1,2023-01-02,Winter
S0000183,STN_006,Highway_Rest_Stop,U01304,2023-01-02 16:53:00,2023-01-02 18:49:13.746678,1.94,38.55,50,16,Monday,0,False,1,2023-01-02,Winter
S0000194,STN_008,Residential,U01899,2023-01-02 16:53:00,2023-01-02 21:27:04.666173,4.57,41.09,11,16,Monday,0,False,1,2023-01-02,Winter
S0000233,STN_015,Residential,U03397,2023-01-02 17:05:00,2023-01-03 00:01:30.556457,6.94,62.83,11,17,Monday,0,False,1,2023-01-02,Winter
S0000189,STN_007,Downtown,U03414,2023-01-02 17:10:00,2023-01-02 20:32:50.939321,3.38,31.43,11,17,Monday,0,False,1,2023-01-02,Winter
S0000236,STN_016,Residential,U02936,2023-01-02 17:13:00,2023-01-02 20:47:11.213418,3.57,15.06,11,17,Monday,0,False,1,2023-01-02,Winter
S0000265,STN_020,Office_Park,U00341,2023-01-02 17:13:00,2023-01-02 17:50:38.592568,0.63,2.54,11,17,Monday,0,False,1,2023-01-02,Winter
S0000303,STN_025,Residential,U00698,2023-01-02 17:16:00,2023-01-02 18:11:55.286911,0.93,12.93,22,17,Monday,0,False,1,2023-01-02,Winter
S0000157,STN_001,Downtown,U02549,2023-01-02 17:20:00,2023-01-02 18:41:46.278770,1.36,21.75,22,17,Monday,0,False,1,2023-01-02,Winter
S0000245,STN_017,Office_Park,U00825,2023-01-02 17:28:00,2023-01-02 19:40:41.459393,2.21,36.86,22,17,Monday,0,False,1,2023-01-02,Winter
S0000237,STN_016,Residential,U02391,2023-01-02 17:35:00,2023-01-02 21:54:11.500589,4.32,35.68,22,17,Monday,0,False,1,2023-01-02,Winter
S0000228,STN_014,Residential,U01120,2023-01-02 17:42:00,2023-01-02 18:01:34.333642,0.33,1.95,11,17,Monday,0,False,1,2023-01-02,Winter
S0000276,STN_021,Office_Park,U03739,2023-01-02 17:46:00,2023-01-02 18:27:29.055475,0.69,10.33,22,17,Monday,0,False,1,2023-01-02,Winter
S0000185,STN_006,Highway_Rest_Stop,U01353,2023-01-02 18:00:00,2023-01-02 19:09:43.071739,1.16,21.35,50,18,Monday,0,False,1,2023-01-02,Winter
S0000259,STN_019,Highway_Rest_Stop,U03070,2023-01-02 18:02:00,2023-01-02 21:45:12.663388,3.72,61.79,22,18,Monday,0,False,1,2023-01-02,Winter
S0000260,STN_019,Highway_Rest_Stop,U00947,2023-01-02 18:05:00,2023-01-02 19:46:46.257871,1.7,19.99,22,18,Monday,0,False,1,2023-01-02,Winter
S0000193,STN_008,Residential,U03359,2023-01-02 18:12:00,2023-01-02 19:42:26.070584,1.51,14.46,22,18,Monday,0,False,1,2023-01-02,Winter
S0000199,STN_008,Residential,U00130,2023-01-02 18:15:00,2023-01-02 21:21:07.293446,3.1,17.25,7,18,Monday,0,False,1,2023-01-02,Winter
S0000204,STN_009,Mall,U02922,2023-01-02 18:25:00,2023-01-02 20:18:52.740387,1.9,18.36,150,18,Monday,0,False,1,2023-01-02,Winter
S0000292,STN_024,Highway_Rest_Stop,U00480,2023-01-02 18:29:00,2023-01-02 20:33:03.446435,2.07,32.69,22,18,Monday,0,False,1,2023-01-02,Winter
S0000152,STN_001,Downtown,U01521,2023-01-02 18:33:00,2023-01-02 19:27:48.446089,0.91,3.67,11,18,Monday,0,False,1,2023-01-02,Winter
S0000186,STN_007,Downtown,U02857,2023-01-02 18:39:00,2023-01-02 20:30:47.796773,1.86,29.72,22,18,Monday,0,False,1,2023-01-02,Winter
S0000208,STN_010,Downtown,U00416,2023-01-02 18:43:00,2023-01-02 23:17:55.922643,4.58,120.0,150,18,Monday,0,False,1,2023-01-02,Winter
S0000300,STN_025,Residential,U01517,2023-01-02 18:45:00,2023-01-02 19:15:52.100153,0.51,34.88,150,18,Monday,0,False,1,2023-01-02,Winter
S0000158,STN_001,Downtown,U01149,2023-01-02 18:47:00,2023-01-02 23:35:26.090379,4.81,120.0,150,18,Monday,0,False,1,2023-01-02,Winter
S0000256,STN_018,Downtown,U00903,2023-01-02 18:50:00,2023-01-02 20:04:59.252089,1.25,3.83,7,18,Monday,0,False,1,2023-01-02,Winter
S0000160,STN_002,Residential,U02878,2023-01-02 19:03:00,2023-01-02 21:41:17.440728,2.64,20.69,11,19,Monday,0,False,1,2023-01-02,Winter
S0000290,STN_024,Highway_Rest_Stop,U03843,2023-01-02 19:14:00,2023-01-02 20:44:43.055116,1.51,24.29,22,19,Monday,0,False,1,2023-01-02,Winter
S0000216,STN_012,Highway_Rest_Stop,U02506,2023-01-02 19:25:00,2023-01-02 20:09:50.966864,0.75,7.1,22,19,Monday,0,False,1,2023-01-02,Winter
S0000281,STN_023,Downtown,U00070,2023-01-02 19:28:00,2023-01-02 20:51:17.165574,1.39,13.77,22,19,Monday,0,False,1,2023-01-02,Winter
S0000304,STN_025,Residential,U03231,2023-01-02 19:30:00,2023-01-02 21:34:43.381797,2.08,16.57,11,19,Monday,0,False,1,2023-01-02,Winter
S0000287,STN_024,Highway_Rest_Stop,U02238,2023-01-02 19:37:00,2023-01-02 21:31:02.720058,1.9,28.74,22,19,Monday,0,False,1,2023-01-02,Winter
S0000159,STN_001,Downtown,U03512,2023-01-02 19:38:00,2023-01-02 21:25:00.958488,1.78,120.0,150,19,Monday,0,False,1,2023-01-02,Winter
S0000149,STN_001,Downtown,U01573,2023-01-02 19:46:00,2023-01-02 21:24:57.208897,1.65,11.15,11,19,Monday,0,False,1,2023-01-02,Winter
S0000262,STN_019,Highway_Rest_Stop,U00660,2023-01-02 19:51:00,2023-01-02 21:29:29.913679,1.64,30.39,22,19,Monday,0,False,1,2023-01-02,Winter
S0000219,STN_012,Highway_Rest_Stop,UNKNOWN,2023-01-02 20:11:00,2023-01-02 20:46:25.783809,0.59,3.4,7,20,Monday,0,False,1,2023-01-02,Winter
S0000197,STN_008,Residential,U00721,2023-01-02 20:25:00,2023-01-03 04:19:34.943617,7.91,43.19,7,20,Monday,0,False,1,2023-01-02,Winter
S0000248,STN_017,Office_Park,U00058,2023-01-02 20:45:00,2023-01-03 02:47:26.272252,6.04,27.61,11,20,Monday,0,False,1,2023-01-02,Winter
S0000209,STN_010,Downtown,U03742,2023-01-02 20:55:00,2023-01-02 22:10:12.148527,1.25,3.24,7,20,Monday,0,False,1,2023-01-02,Winter
S0000202,STN_009,Mall,U03194,2023-01-02 21:07:00,2023-01-02 23:40:57.359414,2.57,7.21,7,21,Monday,0,False,1,2023-01-02,Winter
S0000198,STN_008,Residential,U01369,2023-01-02 21:19:00,2023-01-03 02:20:41.576242,5.03,62.42,7,21,Monday,0,False,1,2023-01-02,Winter
S0000284,STN_023,Downtown,U00750,2023-01-02 21:19:00,2023-01-02 23:56:17.664446,2.62,7.25,7,21,Monday,0,False,1,2023-01-02,Winter
S0000296,STN_024,Highway_Rest_Stop,U00862,2023-01-02 21:25:00,2023-01-02 22:56:16.548652,1.52,12.25,22,21,Monday,0,False,1,2023-01-02,Winter
S0000223,STN_014,Residential,U03165,2023-01-02 21:26:00,2023-01-03 07:04:44.949067,9.65,120.0,150,21,Monday,0,False,1,2023-01-02,Winter
S0000147,STN_001,Downtown,U01333,2023-01-02 21:45:00,2023-01-02 22:46:20.994010,1.02,10.67,22,21,Monday,0,False,1,2023-01-02,Winter
S0000226,STN_014,Residential,U01201,2023-01-02 21:50:00,2023-01-03 01:21:04.785497,3.52,18.42,7,21,Monday,0,False,1,2023-01-02,Winter
S0000162,STN_003,Residential,U01111,2023-01-02 21:57:00,2023-01-03 01:45:45.099079,3.81,120.0,50,21,Monday,0,False,1,2023-01-02,Winter
S0000234,STN_015,Residential,U02466,2023-01-02 22:22:00,2023-01-03 04:29:46.119594,6.13,59.52,22,22,Monday,0,False,1,2023-01-02,Winter
S0000222,STN_014,Residential,U03171,2023-01-02 22:25:00,2023-01-03 03:52:30.282863,5.46,65.88,22,22,Monday,0,False,1,2023-01-02,Winter
S0000206,STN_009,Mall,U03880,2023-01-02 22:27:00,2023-01-03 00:38:02.591748,2.18,24.52,22,22,Monday,0,False,1,2023-01-02,Winter
S0000239,STN_016,Residential,U03613,2023-01-02 23:03:00,2023-01-03 07:14:54.838735,8.2,120.0,22,23,Monday,0,False,1,2023-01-02,Winter
S0000235,STN_015,Residential,U03232,2023-01-02 23:19:00,2023-01-03 06:30:19.716951,7.19,89.73,22,23,Monday,0,False,1,2023-01-02,Winter
S0000301,STN_025,Residential,U00967,2023-01-02 23:31:00,2023-01-03 04:13:09.825256,4.7,29.48,11,23,Monday,0,False,1,2023-01-02,Winter
S0000231,STN_015,Residential,U03452,2023-01-02 23:32:00,2023-01-03 06:11:44.696225,6.66,34.99,7,23,Monday,0,False,1,2023-01-02,Winter
S0000302,STN_025,Residential,U03842,2023-01-02 23:59:00,2023-01-03 04:41:33.764029,4.71,120.0,150,23,Monday,0,False,1,2023-01-02,Winter
S0000316,STN_002,Residential,U03492,2023-01-03 00:01:00,2023-01-03 08:34:52.701164,8.56,120.0,150,0,Tuesday,1,False,1,2023-01-03,Winter
S0000374,STN_014,Residential,U03306,2023-01-03 01:25:00,2023-01-03 11:44:02.742746,10.32,120.0,50,1,Tuesday,1,False,1,2023-01-03,Winter
S0000334,STN_008,Residential,U02904,2023-01-03 01:28:00,2023-01-03 06:20:27.988078,4.87,32.29,11,1,Tuesday,1,False,1,2023-01-03,Winter
S0000452,STN_025,Residential,U00878,2023-01-03 01:47:00,2023-01-03 08:10:22.254810,6.39,119.62,50,1,Tuesday,1,False,1,2023-01-03,Winter
S0000384,STN_015,Residential,U01162,2023-01-03 01:59:00,2023-01-03 09:24:22.395873,7.42,120.0,50,1,Tuesday,1,False,1,2023-01-03,Winter
S0000345,STN_010,Downtown,U00180,2023-01-03 02:23:00,2023-01-03 04:23:13.849181,1.91,120.0,150,2,Tuesday,1,False,1,2023-01-03,Winter
S0000366,STN_012,Highway_Rest_Stop,U03990,2023-01-03 02:37:00,2023-01-03 04:13:05.225948,1.6,10.87,11,2,Tuesday,1,False,1,2023-01-03,Winter
S0000363,STN_012,Highway_Rest_Stop,U03477,2023-01-03 02:52:00,2023-01-03 04:33:37.328418,1.69,9.95,11,2,Tuesday,1,False,1,2023-01-03,Winter
S0000311,STN_001,Downtown,U03086,2023-01-03 02:57:00,2023-01-03 03:33:29.989301,0.61,3.94,11,2,Tuesday,1,False,1,2023-01-03,Winter
S0000390,STN_016,Residential,U01564,2023-01-03 02:59:00,2023-01-03 09:12:49.733460,6.23,69.24,7,2,Tuesday,1,False,1,2023-01-03,Winter
S0000387,STN_016,Residential,U01078,2023-01-03 03:00:00,2023-01-03 08:29:33.002852,5.49,120.0,50,3,Tuesday,1,False,1,2023-01-03,Winter
S0000343,STN_009,Mall,U03298,2023-01-03 03:02:00,2023-01-03 03:49:00.136664,0.78,2.67,7,3,Tuesday,1,False,1,2023-01-03,Winter
S0000351,STN_011,Office_Park,U00199,2023-01-03 03:30:00,2023-01-03 04:37:16.824042,1.12,7.42,11,3,Tuesday,1,False,1,2023-01-03,Winter
S0000427,STN_023,Downtown,U00998,2023-01-03 03:31:00,2023-01-03 04:38:00.626984,1.12,5.59,11,3,Tuesday,1,False,1,2023-01-03,Winter
S0000458,STN_025,Residential,U02136,2023-01-03 03:50:00,2023-01-03 09:23:25.314500,5.56,64.38,22,3,Tuesday,1,False,1,2023-01-03,Winter
S0000332,STN_006,Highway_Rest_Stop,U00368,2023-01-03 04:26:00,2023-01-03 06:47:50.832293,2.36,8.57,7,4,Tuesday,1,False,1,2023-01-03,Winter
S0000370,STN_014,Residential,U02776,2023-01-03 04:43:00,2023-01-03 08:32:43.398376,3.83,21.04,11,4,Tuesday,1,False,1,2023-01-03,Winter
S0000408,STN_018,Downtown,U03122,2023-01-03 05:03:00,2023-01-03 07:34:15.807423,2.52,120.0,150,5,Tuesday,1,False,1,2023-01-03,Winter
S0000360,STN_012,Highway_Rest_Stop,U02450,2023-01-03 05:11:00,2023-01-03 07:24:40.167171,2.23,17.22,11,5,Tuesday,1,False,1,2023-01-03,Winter
S0000396,STN_017,Office_Park,U00026,2023-01-03 05:26:00,2023-01-03 07:12:24.905703,1.77,114.45,150,5,Tuesday,1,False,1,2023-01-03,Winter
S0000373,STN_014,Residential,U02241,2023-01-03 05:29:00,2023-01-03 15:35:35.615447,10.11,67.93,11,5,Tuesday,1,False,1,2023-01-03,Winter
S0000317,STN_002,Residential,U00766,2023-01-03 05:45:00,2023-01-03 11:17:25.413997,5.54,120.0,150,5,Tuesday,1,False,1,2023-01-03,Winter
S0000449,STN_024,Highway_Rest_Stop,U03097,2023-01-03 05:45:00,2023-01-03 09:03:41.157101,3.31,75.03,50,5,Tuesday,1,False,1,2023-01-03,Winter
S0000377,STN_014,Residential,U02983,2023-01-03 05:55:00,2023-01-03 13:48:51.028589,7.9,30.5,7,5,Tuesday,1,False,1,2023-01-03,Winter
S0000398,STN_017,Office_Park,U01381,2023-01-03 06:02:00,2023-01-03 07:39:56.464536,1.63,23.08,22,6,Tuesday,1,False,1,2023-01-03,Winter
S0000393,STN_017,Office_Park,U00237,2023-01-03 06:04:00,2023-01-03 07:15:52.512727,1.2,19.2,22,6,Tuesday,1,False,1,2023-01-03,Winter
S0000349,STN_011,Office_Park,U00741,2023-01-03 06:15:00,2023-01-03 08:41:38.350043,2.44,21.23,11,6,Tuesday,1,False,1,2023-01-03,Winter
S0000444,STN_024,Highway_Rest_Stop,U01232,2023-01-03 06:24:00,2023-01-03 07:52:45.486907,1.48,24.16,22,6,Tuesday,1,False,1,2023-01-03,Winter
S0000315,STN_002,Residential,U02130,2023-01-03 06:49:00,2023-01-03 12:10:20.705546,22.15,30.55,7,6,Tuesday,1,False,1,2023-01-03,Winter
S0000411,STN_019,Highway_Rest_Stop,U03789,2023-01-03 06:54:00,2023-01-03 08:18:18.116858,1.41,120.0,150,6,Tuesday,1,False,1,2023-01-03,Winter
